'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
643,57,205,95,0.683333,0.918571,0.758255,0.918571,0.241745,0.830749,0.848,1.083221,0.027409
642,58,205,95,0.683333,0.917143,0.757969,0.917143,0.242031,0.829994,0.847,1.082813,0.027805
642,58,204,96,0.68,0.917143,0.758865,0.917143,0.241135,0.83053,0.846,1.084093,0.028137
642,58,203,97,0.676667,0.917143,0.759763,0.917143,0.240237,0.831068,0.845,1.085376,0.028156
642,58,202,98,0.673333,0.917143,0.760664,0.917143,0.239336,0.831606,0.844,1.086662,0.030096
641,59,202,98,0.673333,0.915714,0.76038,0.915714,0.23962,0.830849,0.843,1.086257,0.031083
641,59,201,99,0.67,0.915714,0.761283,0.915714,0.238717,0.831388,0.842,1.087547,0.031093
640,60,201,99,0.67,0.914286,0.760999,0.914286,0.239001,0.830629,0.841,1.087141,0.031276
639,61,201,99,0.67,0.912857,0.760714,0.912857,0.239286,0.82987,0.84,1.086735,0.032475
638,62,201,99,0.67,0.911429,0.760429,0.911429,0.239571,0.82911,0.839,1.086327,0.033355
638,62,200,100,0.666667,0.911429,0.761337,0.911429,0.238663,0.829649,0.838,1.087624,0.034492
637,63,200,100,0.666667,0.91,0.761051,0.91,0.238949,0.828887,0.837,1.087216,0.036161
636,64,200,100,0.666667,0.908571,0.760766,0.908571,0.239234,0.828125,0.836,1.086808,0.037097
636,64,199,101,0.663333,0.908571,0.761677,0.908571,0.238323,0.828664,0.835,1.088109,0.038961
636,64,198,102,0.66,0.908571,0.76259,0.908571,0.23741,0.829205,0.834,1.089414,0.039939
635,65,198,102,0.66,0.907143,0.762305,0.907143,0.237695,0.828441,0.833,1.089007,0.040227
634,66,198,102,0.66,0.905714,0.762019,0.905714,0.237981,0.827676,0.832,1.088599,0.041125
634,66,197,103,0.656667,0.905714,0.762936,0.905714,0.237064,0.828217,0.831,1.089909,0.042203
634,66,196,104,0.653333,0.905714,0.763855,0.905714,0.236145,0.828758,0.83,1.091222,0.043252
634,66,195,105,0.65,0.905714,0.764777,0.905714,0.235223,0.8293,0.829,1.092538,0.045661
633,67,195,105,0.65,0.904286,0.764493,0.904286,0.235507,0.828534,0.828,1.092133,0.045803
633,67,194,106,0.646667,0.904286,0.765417,0.904286,0.234583,0.829077,0.827,1.093453,0.045831
632,68,194,106,0.646667,0.902857,0.765133,0.902857,0.234867,0.828309,0.826,1.093047,0.046239
631,69,194,106,0.646667,0.901429,0.764848,0.901429,0.235152,0.827541,0.825,1.092641,0.046957
631,69,193,107,0.643333,0.901429,0.765777,0.901429,0.234223,0.828084,0.824,1.093967,0.050463
631,69,192,108,0.64,0.901429,0.766707,0.901429,0.233293,0.828628,0.823,1.095296,0.050746
630,70,192,108,0.64,0.9,0.766423,0.9,0.233577,0.827858,0.822,1.094891,0.051396
630,70,191,109,0.636667,0.9,0.767357,0.9,0.232643,0.828402,0.821,1.096224,0.051654
630,70,190,110,0.633333,0.9,0.768293,0.9,0.231707,0.828947,0.82,1.097561,0.051857
629,71,190,110,0.633333,0.898571,0.76801,0.898571,0.23199,0.828176,0.819,1.097157,0.052737
