'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
112,120,10,126,0.073529,0.482759,0.918033,0.482759,0.081967,0.632768,0.331522,1.45619,0.999598
111,121,10,126,0.073529,0.478448,0.917355,0.478448,0.082645,0.628895,0.328804,1.455115,0.999624
110,122,10,126,0.073529,0.474138,0.916667,0.474138,0.083333,0.625,0.326087,1.454023,0.999631
109,123,10,126,0.073529,0.469828,0.915966,0.469828,0.084034,0.621083,0.32337,1.452912,0.999656
108,124,10,126,0.073529,0.465517,0.915254,0.465517,0.084746,0.617143,0.320652,1.451783,0.999666
108,124,9,127,0.066176,0.465517,0.923077,0.465517,0.076923,0.618911,0.317935,1.464191,0.999688
107,125,9,127,0.066176,0.461207,0.922414,0.461207,0.077586,0.614943,0.315217,1.463139,0.999714
106,126,9,127,0.066176,0.456897,0.921739,0.456897,0.078261,0.610951,0.3125,1.462069,0.999741
105,127,9,127,0.066176,0.452586,0.921053,0.452586,0.078947,0.606936,0.309783,1.46098,0.99976
104,128,9,127,0.066176,0.448276,0.920354,0.448276,0.079646,0.602899,0.307065,1.459872,0.999761
103,129,9,127,0.066176,0.443966,0.919643,0.443966,0.080357,0.598837,0.304348,1.458744,0.999779
103,129,8,128,0.058824,0.443966,0.927928,0.443966,0.072072,0.600583,0.30163,1.471886,0.999782
102,130,8,128,0.058824,0.439655,0.927273,0.439655,0.072727,0.596491,0.298913,1.470846,0.999791
101,131,8,128,0.058824,0.435345,0.926606,0.435345,0.073394,0.592375,0.296196,1.469788,0.999819
